1.2640000000e+00 2.9192270440e+00
1.2641000000e+00 2.9191495830e+00
1.2642000000e+00 2.9190721220e+00
1.2643000000e+00 2.9189946610e+00
1.2644000000e+00 2.9189171990e+00
1.2645000000e+00 2.9188397370e+00
1.2646000000e+00 2.9187622750e+00
1.2647000000e+00 2.9186848130e+00
1.2648000000e+00 2.9186073510e+00
1.2649000000e+00 2.9185298880e+00
1.2650000000e+00 2.9184524260e+00
1.2651000000e+00 2.9183749620e+00
1.2652000000e+00 2.9182974990e+00
1.2653000000e+00 2.9182200360e+00
1.2654000000e+00 2.9181425720e+00
1.2655000000e+00 2.9180651080e+00
1.2656000000e+00 2.9179876440e+00
1.2657000000e+00 2.9179101800e+00
1.2658000000e+00 2.9178327150e+00
1.2659000000e+00 2.9177552510e+00
1.2660000000e+00 2.9176777860e+00
1.2661000000e+00 2.9176003210e+00
1.2662000000e+00 2.9175228550e+00
1.2663000000e+00 2.9174453900e+00
1.2664000000e+00 2.9173679240e+00
1.2665000000e+00 2.9172904580e+00
1.2666000000e+00 2.9172129920e+00
1.2667000000e+00 2.9171355250e+00
1.2668000000e+00 2.9170580590e+00
1.2669000000e+00 2.9169805920e+00
1.2670000000e+00 2.9169031250e+00
1.2671000000e+00 2.9168256570e+00
1.2672000000e+00 2.9167481900e+00
1.2673000000e+00 2.9166707220e+00
1.2674000000e+00 2.9165932550e+00
1.2675000000e+00 2.9165157860e+00
1.2676000000e+00 2.9164383180e+00
1.2677000000e+00 2.9163608500e+00
1.2678000000e+00 2.9162833810e+00
1.2679000000e+00 2.9162059120e+00
1.2680000000e+00 2.9161284430e+00
1.2681000000e+00 2.9160509740e+00
1.2682000000e+00 2.9159735040e+00
1.2683000000e+00 2.9158960350e+00
1.2684000000e+00 2.9158185650e+00
1.2685000000e+00 2.9157410950e+00
1.2686000000e+00 2.9156636240e+00
1.2687000000e+00 2.9155861540e+00
1.2688000000e+00 2.9155086830e+00
1.2689000000e+00 2.9154312120e+00
1.2690000000e+00 2.9153537410e+00
1.2691000000e+00 2.9152762700e+00
1.2692000000e+00 2.9151987980e+00
1.2693000000e+00 2.9151213260e+00
1.2694000000e+00 2.9150438540e+00
1.2695000000e+00 2.9149663820e+00
1.2696000000e+00 2.9148889100e+00
1.2697000000e+00 2.9148114380e+00
1.2698000000e+00 2.9147339650e+00
1.2699000000e+00 2.9146564920e+00
1.2700000000e+00 2.9145790190e+00
1.2701000000e+00 2.9144912220e+00
1.2702000000e+00 2.9144034250e+00
1.2703000000e+00 2.9143156280e+00
1.2704000000e+00 2.9142278310e+00
1.2705000000e+00 2.9141400340e+00
1.2706000000e+00 2.9140522370e+00
1.2707000000e+00 2.9139644390e+00
1.2708000000e+00 2.9138766420e+00
1.2709000000e+00 2.9137888440e+00
1.2710000000e+00 2.9137010460e+00
1.2711000000e+00 2.9136132490e+00
1.2712000000e+00 2.9135254510e+00
1.2713000000e+00 2.9134376530e+00
1.2714000000e+00 2.9133498550e+00
1.2715000000e+00 2.9132620570e+00
1.2716000000e+00 2.9131742580e+00
1.2717000000e+00 2.9130864600e+00
1.2718000000e+00 2.9129986620e+00
1.2719000000e+00 2.9129108630e+00
1.2720000000e+00 2.9128230650e+00
1.2721000000e+00 2.9127352660e+00
1.2722000000e+00 2.9126474670e+00
1.2723000000e+00 2.9125596680e+00
1.2724000000e+00 2.9124718690e+00
1.2725000000e+00 2.9123840700e+00
1.2726000000e+00 2.9122962710e+00
1.2727000000e+00 2.9122084720e+00
1.2728000000e+00 2.9121206730e+00
1.2729000000e+00 2.9120328730e+00
1.2730000000e+00 2.9119450740e+00
1.2731000000e+00 2.9118572740e+00
1.2732000000e+00 2.9117694750e+00
1.2733000000e+00 2.9116816750e+00
1.2734000000e+00 2.9115938750e+00
1.2735000000e+00 2.9115060750e+00
1.2736000000e+00 2.9114182750e+00
1.2737000000e+00 2.9113304750e+00
1.2738000000e+00 2.9112426750e+00
1.2739000000e+00 2.9111548750e+00
1.2740000000e+00 2.9110670750e+00
1.2741000000e+00 2.9109792740e+00
1.2742000000e+00 2.9108914740e+00
1.2743000000e+00 2.9108036730e+00
1.2744000000e+00 2.9107158730e+00
1.2745000000e+00 2.9106280720e+00
1.2746000000e+00 2.9105402710e+00
1.2747000000e+00 2.9104524700e+00
1.2748000000e+00 2.9103646690e+00
1.2749000000e+00 2.9102768680e+00
1.2750000000e+00 2.9101890670e+00
1.2751000000e+00 2.9101012660e+00
1.2752000000e+00 2.9100134650e+00
1.2753000000e+00 2.9099256630e+00
1.2754000000e+00 2.9098378620e+00
1.2755000000e+00 2.9097500600e+00
1.2756000000e+00 2.9096622590e+00
1.2757000000e+00 2.9095744570e+00
1.2758000000e+00 2.9094866560e+00
1.2759000000e+00 2.9093988540e+00
1.2760000000e+00 2.9093110520e+00
1.2761000000e+00 2.9092232500e+00
1.2762000000e+00 2.9091354480e+00
1.2763000000e+00 2.9090476460e+00
1.2764000000e+00 2.9089598440e+00
1.2765000000e+00 2.9088720420e+00
1.2766000000e+00 2.9087842390e+00
1.2767000000e+00 2.9086964370e+00
1.2768000000e+00 2.9086086350e+00
1.2769000000e+00 2.9085208320e+00
1.2770000000e+00 2.9084330300e+00
1.2771000000e+00 2.9083452270e+00
1.2772000000e+00 2.9082574240e+00
1.2773000000e+00 2.9081696210e+00
1.2774000000e+00 2.9080818190e+00
1.2775000000e+00 2.9079940160e+00
1.2776000000e+00 2.9079062130e+00
1.2777000000e+00 2.9078184100e+00
1.2778000000e+00 2.9077306070e+00
1.2779000000e+00 2.9076428030e+00
1.2780000000e+00 2.9075550000e+00
1.2781000000e+00 2.9074671970e+00
1.2782000000e+00 2.9073793940e+00
1.2783000000e+00 2.9072915900e+00
1.2784000000e+00 2.9072037870e+00
1.2785000000e+00 2.9071159830e+00
1.2786000000e+00 2.9070281790e+00
1.2787000000e+00 2.9069403760e+00
1.2788000000e+00 2.9068525720e+00
1.2789000000e+00 2.9067647680e+00
1.2790000000e+00 2.9066769640e+00
1.2791000000e+00 2.9065891610e+00
1.2792000000e+00 2.9065013570e+00
1.2793000000e+00 2.9064135530e+00
1.2794000000e+00 2.9063257480e+00
1.2795000000e+00 2.9062379440e+00
1.2796000000e+00 2.9061501400e+00
1.2797000000e+00 2.9060623360e+00
1.2798000000e+00 2.9059745310e+00
1.2799000000e+00 2.9058867270e+00
1.2800000000e+00 2.9057989230e+00
1.2801000000e+00 2.9057214360e+00
1.2802000000e+00 2.9056439500e+00
1.2803000000e+00 2.9055664630e+00
1.2804000000e+00 2.9054889770e+00
1.2805000000e+00 2.9054113460e+00
1.2806000000e+00 2.9053338590e+00
1.2807000000e+00 2.9052563720e+00
1.2808000000e+00 2.9051788840e+00
1.2809000000e+00 2.9051013970e+00
1.2810000000e+00 2.9050239090e+00
1.2811000000e+00 2.9049464220e+00
1.2812000000e+00 2.9048689340e+00
1.2813000000e+00 2.9047914460e+00
1.2814000000e+00 2.9047139580e+00
1.2815000000e+00 2.9046364690e+00
1.2816000000e+00 2.9045589810e+00
1.2817000000e+00 2.9044814920e+00
1.2818000000e+00 2.9044040030e+00
1.2819000000e+00 2.9043265140e+00
1.2820000000e+00 2.9042490250e+00
1.2821000000e+00 2.9041715360e+00
1.2822000000e+00 2.9040940470e+00
1.2823000000e+00 2.9040165570e+00
1.2824000000e+00 2.9039390670e+00
1.2825000000e+00 2.9038615770e+00
1.2826000000e+00 2.9037840870e+00
1.2827000000e+00 2.9037065970e+00
1.2828000000e+00 2.9036291070e+00
1.2829000000e+00 2.9035516170e+00
1.2830000000e+00 2.9034741260e+00
1.2831000000e+00 2.9033966350e+00
1.2832000000e+00 2.9033191440e+00
1.2833000000e+00 2.9032416530e+00
1.2834000000e+00 2.9031641620e+00
1.2835000000e+00 2.9030866710e+00
1.2836000000e+00 2.9030091790e+00
1.2837000000e+00 2.9029316880e+00
1.2838000000e+00 2.9028541960e+00
1.2839000000e+00 2.9027767040e+00
1.2840000000e+00 2.9026992120e+00
1.2841000000e+00 2.9026217200e+00
1.2842000000e+00 2.9025442270e+00
1.2843000000e+00 2.9024667350e+00
1.2844000000e+00 2.9023892420e+00
1.2845000000e+00 2.9023117500e+00
1.2846000000e+00 2.9022342570e+00
1.2847000000e+00 2.9021567640e+00
1.2848000000e+00 2.9020792700e+00
1.2849000000e+00 2.9020017770e+00
1.2850000000e+00 2.9019242840e+00
1.2851000000e+00 2.9018467900e+00
1.2852000000e+00 2.9017692960e+00
1.2853000000e+00 2.9016918020e+00
1.2854000000e+00 2.9016143080e+00
1.2855000000e+00 2.9015368140e+00
1.2856000000e+00 2.9014593200e+00
1.2857000000e+00 2.9013818250e+00
1.2858000000e+00 2.9013043310e+00
1.2859000000e+00 2.9012268360e+00
1.2860000000e+00 2.9011493410e+00
1.2861000000e+00 2.9010718460e+00
1.2862000000e+00 2.9009943510e+00
1.2863000000e+00 2.9009168560e+00
1.2864000000e+00 2.9008393600e+00
1.2865000000e+00 2.9007618650e+00
1.2866000000e+00 2.9006843690e+00
1.2867000000e+00 2.9006068730e+00
1.2868000000e+00 2.9005293770e+00
1.2869000000e+00 2.9004518810e+00
1.2870000000e+00 2.9003743850e+00
1.2871000000e+00 2.9002968890e+00
1.2872000000e+00 2.9002193920e+00
1.2873000000e+00 2.9001418950e+00
1.2874000000e+00 2.9000643990e+00
1.2875000000e+00 2.8999869020e+00
1.2876000000e+00 2.8999094050e+00
1.2877000000e+00 2.8998319080e+00
1.2878000000e+00 2.8997544100e+00
1.2879000000e+00 2.8996769130e+00
1.2880000000e+00 2.8995994150e+00
1.2881000000e+00 2.8995219180e+00
1.2882000000e+00 2.8994444200e+00
1.2883000000e+00 2.8993669220e+00
1.2884000000e+00 2.8992894240e+00
1.2885000000e+00 2.8992119260e+00
1.2886000000e+00 2.8991344270e+00
1.2887000000e+00 2.8990569290e+00
1.2888000000e+00 2.8989794300e+00
1.2889000000e+00 2.8989019320e+00
1.2890000000e+00 2.8988244330e+00
1.2891000000e+00 2.8987469340e+00
1.2892000000e+00 2.8986694350e+00
1.2893000000e+00 2.8985919360e+00
1.2894000000e+00 2.8985144360e+00
1.2895000000e+00 2.8984369370e+00
1.2896000000e+00 2.8983594370e+00
1.2897000000e+00 2.8982819380e+00
1.2898000000e+00 2.8982044380e+00
1.2899000000e+00 2.8981269380e+00
1.2900000000e+00 2.8980494380e+00
1.2901000000e+00 2.8979616500e+00
1.2902000000e+00 2.8978738610e+00
1.2903000000e+00 2.8977860730e+00
1.2904000000e+00 2.8976982850e+00
1.2905000000e+00 2.8976104960e+00
1.2906000000e+00 2.8975227080e+00
1.2907000000e+00 2.8974349190e+00
1.2908000000e+00 2.8973471310e+00
1.2909000000e+00 2.8972593420e+00
1.2910000000e+00 2.8971715540e+00
1.2911000000e+00 2.8970837660e+00
1.2912000000e+00 2.8969959770e+00
1.2913000000e+00 2.8969081890e+00
1.2914000000e+00 2.8968204000e+00
1.2915000000e+00 2.8967326120e+00
1.2916000000e+00 2.8966448230e+00
1.2917000000e+00 2.8965570350e+00
1.2918000000e+00 2.8964692460e+00
1.2919000000e+00 2.8963814570e+00
1.2920000000e+00 2.8962936690e+00
1.2921000000e+00 2.8962058800e+00
1.2922000000e+00 2.8961180920e+00
1.2923000000e+00 2.8960303030e+00
1.2924000000e+00 2.8959425150e+00
1.2925000000e+00 2.8958547360e+00
1.2926000000e+00 2.8957669480e+00
1.2927000000e+00 2.8956791590e+00
1.2928000000e+00 2.8955913700e+00
1.2929000000e+00 2.8955035820e+00
1.2930000000e+00 2.8954157930e+00
1.2931000000e+00 2.8953280050e+00
1.2932000000e+00 2.8952402160e+00
1.2933000000e+00 2.8951524270e+00
1.2934000000e+00 2.8950646390e+00
1.2935000000e+00 2.8949768500e+00
1.2936000000e+00 2.8948890620e+00
1.2937000000e+00 2.8948012730e+00
1.2938000000e+00 2.8947134840e+00
1.2939000000e+00 2.8946256960e+00
1.2940000000e+00 2.8945379070e+00
1.2941000000e+00 2.8944501180e+00
1.2942000000e+00 2.8943623300e+00
1.2943000000e+00 2.8942745410e+00
1.2944000000e+00 2.8941867520e+00
1.2945000000e+00 2.8940989640e+00
1.2946000000e+00 2.8940111750e+00
1.2947000000e+00 2.8939233870e+00
1.2948000000e+00 2.8938355980e+00
1.2949000000e+00 2.8937478090e+00
1.2950000000e+00 2.8936600210e+00
1.2951000000e+00 2.8935722320e+00
1.2952000000e+00 2.8934844440e+00
1.2953000000e+00 2.8933966550e+00
1.2954000000e+00 2.8933088660e+00
1.2955000000e+00 2.8932210780e+00
1.2956000000e+00 2.8931332890e+00
1.2957000000e+00 2.8930455010e+00
1.2958000000e+00 2.8929577120e+00
1.2959000000e+00 2.8928699230e+00
1.2960000000e+00 2.8927821350e+00
1.2961000000e+00 2.8926943460e+00
1.2962000000e+00 2.8926065580e+00
1.2963000000e+00 2.8925187690e+00
1.2964000000e+00 2.8924309810e+00
1.2965000000e+00 2.8923431920e+00
1.2966000000e+00 2.8922554040e+00
1.2967000000e+00 2.8921676150e+00
1.2968000000e+00 2.8920798270e+00
1.2969000000e+00 2.8919920380e+00
1.2970000000e+00 2.8919042500e+00
1.2971000000e+00 2.8918164610e+00
1.2972000000e+00 2.8917286730e+00
1.2973000000e+00 2.8916408840e+00
1.2974000000e+00 2.8915530960e+00
1.2975000000e+00 2.8914653080e+00
1.2976000000e+00 2.8913775190e+00
1.2977000000e+00 2.8912897310e+00
1.2978000000e+00 2.8912019430e+00
1.2979000000e+00 2.8911141540e+00
1.2980000000e+00 2.8910263660e+00
1.2981000000e+00 2.8909385780e+00
1.2982000000e+00 2.8908507890e+00
1.2983000000e+00 2.8907630010e+00
1.2984000000e+00 2.8906752130e+00
1.2985000000e+00 2.8905874250e+00
1.2986000000e+00 2.8904996360e+00
1.2987000000e+00 2.8904118480e+00
1.2988000000e+00 2.8903240600e+00
1.2989000000e+00 2.8902362720e+00
1.2990000000e+00 2.8901484840e+00
1.2991000000e+00 2.8900606950e+00
1.2992000000e+00 2.8899729070e+00
1.2993000000e+00 2.8898851190e+00
1.2994000000e+00 2.8897973310e+00
1.2995000000e+00 2.8897095430e+00
1.2996000000e+00 2.8896217550e+00
1.2997000000e+00 2.8895339670e+00
1.2998000000e+00 2.8894461790e+00
1.2999000000e+00 2.8893583910e+00
1.3000000000e+00 2.8892706030e+00
1.3001000000e+00 2.8891913050e+00
1.3002000000e+00 2.8891120060e+00
1.3003000000e+00 2.8890327080e+00
1.3004000000e+00 2.8889534090e+00
1.3005000000e+00 2.8888741110e+00
1.3006000000e+00 2.8887948120e+00
1.3007000000e+00 2.8887155130e+00
1.3008000000e+00 2.8886362140e+00
1.3009000000e+00 2.8885569150e+00
1.3010000000e+00 2.8884776160e+00
1.3011000000e+00 2.8883983170e+00
1.3012000000e+00 2.8883190180e+00
1.3013000000e+00 2.8882397190e+00
1.3014000000e+00 2.8881604190e+00
1.3015000000e+00 2.8880811200e+00
1.3016000000e+00 2.8880018210e+00
1.3017000000e+00 2.8879225210e+00
1.3018000000e+00 2.8878432220e+00
1.3019000000e+00 2.8877639220e+00
1.3020000000e+00 2.8876846220e+00
1.3021000000e+00 2.8876053230e+00
1.3022000000e+00 2.8875260230e+00
1.3023000000e+00 2.8874467230e+00
1.3024000000e+00 2.8873674230e+00
1.3025000000e+00 2.8872881230e+00
1.3026000000e+00 2.8872088230e+00
1.3027000000e+00 2.8871295230e+00
1.3028000000e+00 2.8870502230e+00
1.3029000000e+00 2.8869709230e+00
1.3030000000e+00 2.8868916230e+00
1.3031000000e+00 2.8868123230e+00
1.3032000000e+00 2.8867330220e+00
1.3033000000e+00 2.8866537220e+00
1.3034000000e+00 2.8865744210e+00
1.3035000000e+00 2.8864951210e+00
1.3036000000e+00 2.8864158200e+00
1.3037000000e+00 2.8863365200e+00
1.3038000000e+00 2.8862572190e+00
1.3039000000e+00 2.8861779180e+00
1.3040000000e+00 2.8860986180e+00
1.3041000000e+00 2.8860193170e+00
1.3042000000e+00 2.8859400160e+00
1.3043000000e+00 2.8858607150e+00
1.3044000000e+00 2.8857814140e+00
1.3045000000e+00 2.8857021130e+00
1.3046000000e+00 2.8856228120e+00
1.3047000000e+00 2.8855435110e+00
1.3048000000e+00 2.8854642100e+00
1.3049000000e+00 2.8853849090e+00
1.3050000000e+00 2.8853056070e+00
1.3051000000e+00 2.8852263060e+00
1.3052000000e+00 2.8851470050e+00
1.3053000000e+00 2.8850677030e+00
1.3054000000e+00 2.8849884020e+00
1.3055000000e+00 2.8849091000e+00
1.3056000000e+00 2.8848297990e+00
1.3057000000e+00 2.8847504970e+00
1.3058000000e+00 2.8846711950e+00
1.3059000000e+00 2.8845918940e+00
1.3060000000e+00 2.8845125920e+00
1.3061000000e+00 2.8844332900e+00
1.3062000000e+00 2.8843539880e+00
1.3063000000e+00 2.8842746860e+00
1.3064000000e+00 2.8841953850e+00
1.3065000000e+00 2.8841160830e+00
1.3066000000e+00 2.8840367810e+00
1.3067000000e+00 2.8839574790e+00
1.3068000000e+00 2.8838781760e+00
1.3069000000e+00 2.8837988740e+00
1.3070000000e+00 2.8837195720e+00
1.3071000000e+00 2.8836402700e+00
1.3072000000e+00 2.8835609680e+00
1.3073000000e+00 2.8834816650e+00
1.3074000000e+00 2.8834023630e+00
1.3075000000e+00 2.8833230610e+00
1.3076000000e+00 2.8832437580e+00
1.3077000000e+00 2.8831644560e+00
1.3078000000e+00 2.8830851530e+00
1.3079000000e+00 2.8830058510e+00
1.3080000000e+00 2.8829265480e+00
1.3081000000e+00 2.8828472460e+00
1.3082000000e+00 2.8827679420e+00
1.3083000000e+00 2.8826886390e+00
1.3084000000e+00 2.8826093360e+00
1.3085000000e+00 2.8825300330e+00
1.3086000000e+00 2.8824507310e+00
1.3087000000e+00 2.8823714280e+00
1.3088000000e+00 2.8822921250e+00
1.3089000000e+00 2.8822128220e+00
1.3090000000e+00 2.8821335190e+00
1.3091000000e+00 2.8820542160e+00
1.3092000000e+00 2.8819749130e+00
1.3093000000e+00 2.8818956100e+00
1.3094000000e+00 2.8818163070e+00
1.3095000000e+00 2.8817370040e+00
1.3096000000e+00 2.8816577010e+00
1.3097000000e+00 2.8815783970e+00
1.3098000000e+00 2.8814990940e+00
1.3099000000e+00 2.8814197910e+00
1.3100000000e+00 2.8813404880e+00
1.3101000000e+00 2.8812615490e+00
1.3102000000e+00 2.8811826100e+00
1.3103000000e+00 2.8811036710e+00
1.3104000000e+00 2.8810247320e+00
1.3105000000e+00 2.8809457930e+00
1.3106000000e+00 2.8808668540e+00
1.3107000000e+00 2.8807879150e+00
1.3108000000e+00 2.8807089760e+00
1.3109000000e+00 2.8806300370e+00
1.3110000000e+00 2.8805510970e+00
1.3111000000e+00 2.8804721580e+00
1.3112000000e+00 2.8803932190e+00
1.3113000000e+00 2.8803142800e+00
1.3114000000e+00 2.8802353400e+00
1.3115000000e+00 2.8801564010e+00
1.3116000000e+00 2.8800774620e+00
1.3117000000e+00 2.8799985220e+00
1.3118000000e+00 2.8799195830e+00
1.3119000000e+00 2.8798406430e+00
1.3120000000e+00 2.8797617040e+00
1.3121000000e+00 2.8796827640e+00
1.3122000000e+00 2.8796038250e+00
1.3123000000e+00 2.8795248850e+00
1.3124000000e+00 2.8794459460e+00
1.3125000000e+00 2.8793670060e+00
1.3126000000e+00 2.8792880660e+00
1.3127000000e+00 2.8792091270e+00
1.3128000000e+00 2.8791301870e+00
1.3129000000e+00 2.8790512470e+00
1.3130000000e+00 2.8789723080e+00
1.3131000000e+00 2.8788933680e+00
1.3132000000e+00 2.8788144280e+00
1.3133000000e+00 2.8787354880e+00
1.3134000000e+00 2.8786565480e+00
1.3135000000e+00 2.8785776090e+00
1.3136000000e+00 2.8784986690e+00
1.3137000000e+00 2.8784197290e+00
1.3138000000e+00 2.8783407890e+00
1.3139000000e+00 2.8782617050e+00
1.3140000000e+00 2.8781827650e+00
1.3141000000e+00 2.8781038250e+00
1.3142000000e+00 2.8780248850e+00
1.3143000000e+00 2.8779459450e+00
1.3144000000e+00 2.8778670060e+00
1.3145000000e+00 2.8777880660e+00
1.3146000000e+00 2.8777091260e+00
1.3147000000e+00 2.8776301850e+00
1.3148000000e+00 2.8775512450e+00
1.3149000000e+00 2.8774723050e+00
1.3150000000e+00 2.8773933650e+00
1.3151000000e+00 2.8773144250e+00
1.3152000000e+00 2.8772354850e+00
1.3153000000e+00 2.8771565450e+00
1.3154000000e+00 2.8770776050e+00
1.3155000000e+00 2.8769986650e+00
1.3156000000e+00 2.8769197250e+00
1.3157000000e+00 2.8768407840e+00
1.3158000000e+00 2.8767618440e+00
1.3159000000e+00 2.8766829040e+00
1.3160000000e+00 2.8766039640e+00
1.3161000000e+00 2.8765250230e+00
1.3162000000e+00 2.8764460830e+00
1.3163000000e+00 2.8763671430e+00
1.3164000000e+00 2.8762882030e+00
1.3165000000e+00 2.8762092620e+00
1.3166000000e+00 2.8761303220e+00
1.3167000000e+00 2.8760513820e+00
1.3168000000e+00 2.8759724410e+00
1.3169000000e+00 2.8758935010e+00
1.3170000000e+00 2.8758145610e+00
1.3171000000e+00 2.8757356200e+00
1.3172000000e+00 2.8756566800e+00
1.3173000000e+00 2.8755777400e+00
1.3174000000e+00 2.8754987990e+00
1.3175000000e+00 2.8754198590e+00
1.3176000000e+00 2.8753409180e+00
1.3177000000e+00 2.8752619780e+00
1.3178000000e+00 2.8751830380e+00
1.3179000000e+00 2.8751040970e+00
1.3180000000e+00 2.8750251570e+00
1.3181000000e+00 2.8749462160e+00
1.3182000000e+00 2.8748672760e+00
1.3183000000e+00 2.8747883350e+00
1.3184000000e+00 2.8747093950e+00
1.3185000000e+00 2.8746304550e+00
1.3186000000e+00 2.8745515140e+00
1.3187000000e+00 2.8744725740e+00
1.3188000000e+00 2.8743936330e+00
1.3189000000e+00 2.8743146930e+00
1.3190000000e+00 2.8742357520e+00
1.3191000000e+00 2.8741568120e+00
1.3192000000e+00 2.8740778710e+00
1.3193000000e+00 2.8739989310e+00
1.3194000000e+00 2.8739199900e+00
1.3195000000e+00 2.8738410500e+00
1.3196000000e+00 2.8737621090e+00
1.3197000000e+00 2.8736831690e+00
1.3198000000e+00 2.8736042280e+00
